GENESIS-Tabelle: animal_slaugther
Slaughtered animals, quantity slaughtered: L�nder, months,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
types of animals, type of slaughtering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Slaughtering and carcass weight statistics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Oxen;Oxen;Oxen;Oxen;Oxen;Oxen;Bulls;Bulls;Bulls;Bulls;Bulls;Bulls;Cows;Cows;Cows;Cows;Cows;Cows;Female cattle;Female cattle;Female cattle;Female cattle;Female cattle;Female cattle;Cattle;Cattle;Cattle;Cattle;Cattle;Cattle;Calves;Calves;Calves;Calves;Calves;Calves;Young cattle;Young cattle;Young cattle;Young cattle;Young cattle;Young cattle;Pigs;Pigs;Pigs;Pigs;Pigs;Pigs;Sheep;Sheep;Sheep;Sheep;Sheep;Sheep;Lambs;Lambs;Lambs;Lambs;Lambs;Lambs;Horses;Horses;Horses;Horses;Horses;Horses;Goats;Goats;Goats;Goats;Goats;Goats
Hessen;2011;December;73;24;-;-;4;1;1842;693;-;-;151;57;597;212;98;x;29;x;830;242;-;-;176;51;-;-;-;-;-;-;221;30;-;-;27;4;222;38;-;-;35;6;45555;4324;-;-;2368;225;3115;96;100;x;247;7;14395;362;5717;x;692;12;66;17;-;-;-;-;498;9;-;-;52;1
Hessen;2012;January;91;30;-;-;8;3;1613;608;-;-;112;42;686;214;18;x;31;x;768;225;-;-;160;47;-;-;-;-;-;-;100;14;-;-;10;1;136;22;-;-;22;4;43951;4176;-;-;2370;225;1403;61;625;x;138;4;9645;245;3983;x;148;3;48;13;-;-;-;-;89;2;-;-;33;1
Hessen;2012;February;88;29;-;-;4;1;1659;625;-;-;132;50;624;198;26;x;25;x;774;227;-;-;133;39;-;-;-;-;-;-;85;12;-;-;11;2;133;22;-;-;24;4;41416;3947;-;-;1857;177;189;21;506;x;81;2;13067;272;2026;x;104;2;50;13;-;-;-;-;113;2;-;-;11;0
Hessen;2012;March;73;24;-;-;7;2;1912;721;-;-;154;58;673;211;20;x;22;x;917;269;-;-;191;56;-;-;-;-;-;-;108;15;-;-;15;2;169;27;-;-;12;2;44114;4247;-;-;2259;217;1802;59;173;x;141;4;14696;386;6746;x;266;5;47;12;-;-;-;-;408;10;147;x;27;0
Hessen;2012;April;43;14;-;-;4;1;1515;571;-;-;93;35;589;185;20;x;26;x;540;158;-;-;115;34;-;-;-;-;-;-;190;26;-;-;21;3;108;17;-;-;17;3;44464;4277;-;-;1361;131;2400;75;98;x;101;3;20305;395;1621;x;389;7;47;12;-;-;-;-;449;8;-;-;48;1
Hessen;2012;May;48;16;-;-;1;0;1439;543;-;-;64;24;512;156;-;-;16;x;446;131;-;-;56;16;-;-;-;-;-;-;90;12;-;-;9;1;221;36;-;-;11;2;42709;4098;-;-;835;80;1689;52;30;x;96;3;21774;429;2076;x;190;3;32;8;-;-;-;-;502;12;148;x;38;1
Hessen;2012;June;43;14;-;-;-;-;1470;554;-;-;26;10;491;150;1;x;14;x;403;122;12;x;29;8;-;-;-;-;-;-;106;15;-;-;21;3;68;11;-;-;9;1;41349;3941;-;-;659;63;2159;65;-;-;70;2;17644;335;983;x;214;4;41;11;-;-;-;-;110;2;-;-;18;0
Hessen;2012;July;9;3;-;-;-;-;1141;430;-;-;26;10;517;157;-;-;12;x;367;108;-;-;19;6;-;-;-;-;-;-;126;17;-;-;10;1;49;8;-;-;4;1;41819;3935;-;-;405;38;1620;49;-;-;58;2;18250;344;866;x;137;2;31;8;-;-;-;-;103;2;-;-;30;1
Hessen;2012;August;49;16;-;-;2;1;1498;565;-;-;11;4;606;184;-;-;9;x;394;115;-;-;14;4;-;-;-;-;-;-;96;13;-;-;11;2;87;14;-;-;3;0;42364;3983;-;-;343;32;1427;62;635;x;59;2;15546;345;3624;x;177;3;51;13;-;-;-;-;131;2;-;-;24;0
Hessen;2012;September;31;10;-;-;1;0;1475;556;-;-;34;13;586;178;-;-;10;x;535;157;-;-;24;7;-;-;-;-;-;-;100;14;-;-;10;1;61;10;-;-;7;1;42111;3955;-;-;638;60;1817;58;125;x;55;2;14043;285;1815;x;321;6;44;12;-;-;-;-;433;8;-;-;42;1
Hessen;2012;October;60;20;-;-;9;3;2133;804;-;-;212;80;540;164;-;-;41;x;670;196;-;-;167;49;-;-;-;-;-;-;101;14;-;-;19;3;97;16;-;-;11;2;38425;3681;-;-;1535;147;2007;65;149;x;276;8;18002;436;6195;x;2715;49;57;15;-;-;-;-;166;3;-;-;59;1
Hessen;2012;November;137;45;-;-;16;5;2265;854;-;-;216;81;851;271;40;x;47;x;1208;354;-;-;277;81;-;-;-;-;-;-;205;28;-;-;16;2;183;30;-;-;29;5;53148;5106;-;-;2752;264;1923;58;-;-;240;7;14526;286;1378;x;666;12;62;16;-;-;-;-;165;3;-;-;82;1
Hessen;2012;December;49;16;-;-;11;4;1654;624;-;-;149;56;488;148;-;-;24;x;626;183;-;-;166;49;-;-;-;-;-;-;220;30;-;-;20;3;143;23;-;-;25;4;44208;4228;-;-;2068;198;2193;66;-;-;89;3;12208;361;7845;x;577;10;44;12;-;-;-;-;524;9;-;-;45;1
Hessen;2013;January;78;26;0;x;5;2;1536;584;0;x;75;29;579;175;0;x;27;x;625;184;0;x;106;31;-;-;-;-;-;-;99;14;0;x;7;1;92;15;0;x;13;2;40302;3913;0;x;1921;187;1487;45;1;x;47;1;10719;248;3060;x;250;5;55;15;0;x;0;0;50;1;0;x;15;0
Hessen;2013;February;68;23;0;x;8;3;1502;571;0;x;104;40;534;161;0;x;23;x;681;200;0;x;136;40;-;-;-;-;-;-;80;11;0;x;21;3;84;13;0;x;16;3;38854;3690;0;x;1765;168;732;27;154;x;38;1;10560;274;4668;x;128;2;30;8;0;x;0;0;91;2;0;x;37;1
Hessen;2013;March;74;25;0;x;5;2;1665;633;0;x;112;43;599;181;0;x;31;x;835;245;0;x;147;43;-;-;-;-;-;-;172;24;0;x;12;2;137;22;0;x;33;5;42344;4014;0;x;1824;173;1726;54;69;x;48;1;15682;515;12925;x;480;9;39;10;0;x;0;0;459;10;109;x;23;0
Hessen;2013;April;72;24;0;x;3;1;1499;570;0;x;102;39;545;165;0;x;37;x;667;196;0;x;105;31;-;-;-;-;-;-;75;10;0;x;26;4;94;15;0;x;5;1;44578;4241;0;x;1349;128;1667;55;170;x;63;2;18159;350;1284;x;225;4;34;9;0;x;0;0;208;4;0;x;36;1
Hessen;2013;May;28;9;0;x;2;1;1492;567;0;x;52;20;470;142;0;x;16;x;505;148;0;x;56;16;-;-;-;-;-;-;85;12;0;x;11;2;116;18;0;x;7;1;41264;3918;0;x;859;82;2602;83;170;x;44;1;23314;473;2975;x;302;5;45;12;0;x;0;0;118;2;8;x;36;1
Hessen;2013;June;61;20;0;x;1;0;1179;448;0;x;29;11;405;140;58;x;8;x;402;118;0;x;23;7;-;-;-;-;-;-;71;10;0;x;4;1;79;12;0;x;6;1;39347;3718;0;x;412;39;1015;33;76;x;38;1;16868;359;3051;x;210;4;41;11;0;x;0;0;439;8;0;x;30;1
Hessen;2013;July;17;19;41;x;0;0;1233;471;6;x;24;9;440;133;0;x;12;x;328;96;0;x;19;6;-;-;-;-;-;-;69;9;0;x;12;2;49;8;0;x;3;0;42086;3958;0;x;299;28;785;24;11;x;39;1;13347;378;7656;x;191;3;32;8;0;x;0;0;216;4;0;x;12;0
Hessen;2013;August;28;20;32;x;0;0;1262;480;0;x;34;13;476;144;0;x;7;x;399;117;0;x;15;4;-;-;-;-;-;-;57;14;43;x;4;1;64;10;0;x;6;1;39407;3700;0;x;340;32;1178;35;0;x;94;3;16480;341;2453;x;189;3;29;8;0;x;0;0;108;2;0;x;53;1
Hessen;2013;September;48;20;12;x;2;1;1480;568;16;x;39;15;554;168;3;x;12;x;498;146;0;x;26;8;-;-;-;-;-;-;123;17;3;x;9;1;89;14;0;x;7;1;45254;4283;0;x;608;58;1205;46;325;x;31;1;13692;307;3343;x;231;4;48;13;0;x;0;0;125;2;0;x;31;1
Hessen;2013;October;71;24;0;x;7;2;2198;850;40;x;270;103;586;181;13;x;34;x;799;242;23;x;127;37;-;-;-;-;-;-;94;26;96;x;12;2;84;13;0;x;19;3;42235;4034;0;x;1367;131;1770;57;137;x;296;9;18129;466;7769;x;2256;41;57;15;0;x;0;0;157;3;0;x;58;1
Hessen;2013;November;60;25;14;x;9;3;2134;832;55;x;214;81;539;164;4;x;26;x;1087;320;0;x;206;61;-;-;-;-;-;-;137;19;0;x;15;2;127;20;0;x;44;7;43326;4116;0;x;2416;230;1425;43;18;x;120;4;15086;321;2755;x;674;12;59;16;0;x;0;0;170;3;0;x;48;1
Hessen;2013;December;51;17;0;x;7;2;1486;570;15;x;124;47;483;146;0;x;25;x;745;219;0;x;146;43;-;-;-;-;-;-;178;26;12;x;25;3;122;19;0;x;18;3;42796;4038;0;x;1704;161;1476;44;1;x;68;2;17585;388;3986;x;562;10;47;12;0;x;0;0;491;9;0;x;31;1
Hessen;2014;January;63;21;0;x;6;2;1612;621;21;x;123;47;523;159;5;x;28;x;675;198;0;x;104;31;-;-;-;-;-;-;99;15;9;x;11;2;127;20;0;x;14;2;40172;3840;0;x;2001;191;1053;35;120;x;30;1;10188;276;5123;x;198;4;52;14;0;x;0;0;80;1;0;x;16;0
Hessen;2014;February;38;13;0;x;3;1;1458;554;0;x;117;44;472;143;0;x;25;x;660;194;0;x;122;36;-;-;-;-;-;-;101;14;0;x;12;2;83;13;0;x;20;3;38340;3619;0;x;1413;133;636;25;197;x;44;1;11912;305;5008;x;244;4;42;11;0;x;0;0;69;1;0;x;48;1
Hessen;2014;March;53;18;0;x;3;1;1563;598;10;x;121;46;480;154;30;x;32;x;625;184;0;x;124;36;-;-;-;-;-;-;99;14;2;x;12;2;66;10;0;x;15;2;43650;4115;0;x;1502;142;913;30;95;x;24;1;12149;341;6823;x;171;3;36;10;0;x;0;0;270;5;0;x;28;1
Hessen;2014;April;54;21;10;x;4;1;1374;526;10;x;89;34;485;154;24;x;23;x;506;149;0;x;76;22;-;-;-;-;-;-;139;19;0;x;17;2;126;20;0;x;9;1;39525;3730;0;x;1092;103;2383;74;82;x;38;1;24948;548;5495;x;449;8;45;12;0;x;0;0;626;11;0;x;26;0
Hessen;2014;May;43;28;40;x;1;0;1378;529;14;x;41;16;444;134;0;x;21;x;472;139;0;x;41;12;-;-;-;-;-;-;82;11;0;x;15;2;100;16;0;x;6;1;40275;3808;0;x;696;66;1738;53;23;x;38;1;19787;379;1286;x;180;3;42;11;0;x;0;0;617;11;0;x;37;1
Hessen;2014;June;28;9;0;x;0;0;1243;472;0;x;30;11;434;131;0;x;10;x;351;103;0;x;21;6;-;-;-;-;-;-;83;11;0;x;7;1;89;14;0;x;3;0;41525;3893;0;x;335;31;1147;36;45;x;51;2;17191;383;4097;x;187;3;41;11;0;x;0;0;153;3;0;x;11;0
Hessen;2014;July;28;9;0;x;1;0;1247;474;0;x;20;8;444;134;0;x;14;x;318;93;0;x;10;3;-;-;-;-;-;-;90;12;0;x;11;2;25;4;0;x;3;0;37967;3523;0;x;325;30;1149;34;0;x;14;0;17547;370;2990;x;166;3;34;9;0;x;0;0;105;2;0;x;35;1
Hessen;2014;August;16;5;0;x;0;0;1130;429;0;x;11;4;423;128;0;x;18;x;286;84;0;x;12;4;-;-;-;-;-;-;70;10;0;x;6;1;80;13;0;x;3;0;34973;3276;0;x;374;35;1845;55;2;x;21;1;14663;286;1205;x;133;2;35;9;0;x;0;0;185;3;0;x;31;1
Hessen;2014;September;39;13;0;x;0;0;1495;569;2;x;32;12;504;155;8;x;12;x;399;117;0;x;25;7;-;-;-;-;-;-;88;12;0;x;7;1;91;14;0;x;5;1;43764;4126;0;x;520;49;939;33;175;x;18;1;10710;309;6439;x;237;4;41;11;0;x;0;0;197;4;0;x;42;1
Hessen;2014;October;24;8;0;x;10;3;2553;970;0;x;172;65;467;141;1;x;23;x;589;173;0;x;109;32;-;-;-;-;-;-;118;16;0;x;20;3;147;23;0;x;10;2;40993;3923;0;x;1175;112;1563;47;1;x;88;3;23223;483;3624;x;2505;45;50;13;0;x;0;0;110;2;0;x;48;1
Hessen;2014;November;82;27;0;x;14;5;1941;738;0;x;215;82;539;163;0;x;46;x;839;247;0;x;187;55;-;-;-;-;-;-;119;16;0;x;23;3;162;26;0;x;41;6;40260;3808;0;x;2034;192;1280;38;2;x;82;2;16978;368;3488;x;594;11;58;15;0;x;0;0;168;3;0;x;59;1
Hessen;2014;December;39;13;0;x;27;9;1656;629;0;x;269;102;529;160;0;x;139;x;716;211;0;x;215;63;-;-;-;-;-;-;182;25;0;x;19;3;109;17;0;x;25;4;42542;4005;0;x;1664;157;1407;42;0;x;67;2;17206;465;8604;x;551;10;46;12;0;x;0;0;80;1;0;x;47;1
Hessen;2015;January;52;17;0;x;5;2;1581;601;0;x;98;37;562;170;0;x;26;x;650;191;0;x;137;40;-;-;-;-;-;-;83;11;0;x;24;3;76;12;0;x;25;4;37282;3510;0;x;1749;165;1364;41;3;x;39;1;11498;354;8164;x;224;4;49;13;0;x;0;0;65;1;0;x;33;1
Hessen;2015;February;41;14;0;x;6;2;1486;572;0;x;104;40;513;153;0;x;27;x;602;177;0;x;89;26;-;-;-;-;-;-;80;11;0;x;17;2;97;16;0;x;19;3;36256;3403;0;x;1480;139;1020;31;15;x;29;1;9453;381;10598;x;173;3;29;8;0;x;0;0;56;1;0;x;15;0
Hessen;2015;March;55;18;0;x;7;2;1722;663;0;x;123;47;608;182;0;x;22;x;745;219;0;x;119;35;-;-;-;-;-;-;161;23;0;x;15;2;104;17;0;x;23;4;43243;3954;0;x;1491;136;1283;39;26;x;49;1;17548;532;10435;x;383;7;30;8;0;x;0;0;587;11;0;x;42;1
Hessen;2015;April;44;15;0;x;3;1;1392;536;0;x;76;29;475;142;0;x;27;x;556;163;0;x;78;23;-;-;-;-;-;-;88;12;0;x;19;3;76;12;0;x;26;4;36232;3412;0;x;960;90;1750;53;7;x;55;2;19416;456;4591;x;285;5;27;7;0;x;0;0;149;3;0;x;37;1
Hessen;2015;May;28;9;0;x;1;0;1261;485;0;x;50;19;479;143;0;x;11;x;514;151;0;x;47;14;-;-;-;-;-;-;96;14;0;x;10;1;60;10;0;x;8;1;37625;3559;0;x;580;55;2638;79;0;x;22;1;18883;425;3488;x;234;4;32;8;0;x;0;0;188;3;0;x;23;0
Hessen;2015;June;33;11;0;x;0;0;1367;526;0;x;30;12;593;177;0;x;14;x;421;124;0;x;30;9;-;-;-;-;-;-;71;10;0;x;10;1;68;11;0;x;14;2;41835;3962;0;x;395;37;2628;79;0;x;25;1;16565;378;3344;x;227;4;42;11;0;x;0;0;424;8;0;x;19;0
Hessen;2015;July;41;14;0;x;2;1;1253;482;0;x;14;5;464;139;0;x;10;x;377;111;0;x;7;2;-;-;-;-;-;-;54;8;0;x;7;1;30;5;0;x;6;1;37040;3458;0;x;285;27;1757;53;0;x;27;1;18307;386;1986;x;187;4;43;11;0;x;0;0;104;2;0;x;19;0
Hessen;2015;August;33;11;0;x;0;0;1148;442;0;x;9;3;476;142;0;x;10;x;342;101;0;x;18;5;-;-;-;-;-;-;56;8;0;x;3;0;56;9;0;x;7;1;38275;3556;0;x;262;24;1973;59;0;x;36;1;13321;320;3546;x;200;4;53;14;0;x;0;0;146;3;0;x;51;1
Hessen;2015;September;21;7;0;x;2;1;2115;814;0;x;120;46;507;152;0;x;22;x;560;165;0;x;40;12;-;-;-;-;-;-;89;13;0;x;10;1;65;11;0;x;13;2;36143;3380;0;x;507;47;1566;48;42;x;125;4;20347;516;6798;x;683;13;36;10;0;x;0;0;139;3;0;x;50;1
Hessen;2015;October;68;23;0;x;1;0;1769;681;0;x;94;36;621;186;0;x;20;x;966;284;0;x;77;23;-;-;-;-;-;-;91;13;0;x;17;2;103;17;0;x;25;4;36245;3439;0;x;1136;108;2162;65;1;x;105;3;14997;326;2153;x;378;7;50;13;0;x;0;0;134;2;0;x;54;1
Hessen;2015;November;68;23;0;x;5;2;1862;717;0;x;183;70;642;199;25;x;35;x;1113;327;0;x;182;54;-;-;-;-;-;-;113;16;0;x;15;2;72;12;0;x;18;3;40762;3932;0;x;1712;165;2225;67;0;x;106;3;16249;360;2713;x;469;9;58;15;0;x;0;0;153;3;0;x;53;1
Hessen;2015;December;47;16;0;x;6;2;1564;602;0;x;124;48;645;193;0;x;33;x;820;241;0;x;96;28;-;-;-;-;-;-;178;25;0;x;22;3;71;12;0;x;36;6;35627;3375;0;x;1507;143;2712;81;4;x;69;2;17026;485;8524;x;416;8;33;9;0;x;0;0;160;3;0;x;20;0
Hessen;2016;January;40;13;0;x;8;3;1403;540;0;x;81;31;596;180;0;x;27;x;660;197;0;x;94;28;-;-;-;-;-;-;52;7;0;x;13;2;65;11;0;x;10;2;33364;3169;0;x;1544;147;1182;35;0;x;44;1;9834;314;7614;x;218;4;35;9;0;x;0;0;69;1;0;x;27;0
Hessen;2016;February;50;17;0;x;11;4;1417;546;0;x;97;37;626;189;0;x;31;x;782;233;0;x;111;33;-;-;-;-;-;-;112;16;0;x;9;1;80;13;0;x;14;2;37579;3542;0;x;1325;125;1036;32;33;x;49;1;11883;373;8832;x;169;3;33;9;0;x;0;0;72;1;0;x;13;0
Hessen;2016;March;38;13;0;x;4;1;1549;596;0;x;87;33;663;205;17;x;35;x;682;204;1;x;118;35;-;-;-;-;-;-;107;15;0;x;7;1;84;14;0;x;25;4;34535;3203;0;x;1193;111;1212;38;57;x;31;1;12505;519;16328;x;291;5;40;11;0;x;0;0;363;7;0;x;12;0
Hessen;2016;April;46;15;0;x;6;2;1488;573;0;x;83;32;592;179;0;x;25;x;704;210;0;x;71;21;-;-;-;-;-;-;68;10;0;x;9;1;80;13;0;x;9;1;35591;3367;0;x;938;89;1967;61;75;x;45;1;16192;438;8135;x;230;4;35;9;0;x;4;1;214;4;0;x;30;1
Hessen;2016;May;27;9;0;x;2;1;1257;487;8;x;39;15;551;167;1;x;19;x;517;156;6;x;47;14;-;-;-;-;-;-;70;10;0;x;6;1;80;13;0;x;10;2;36450;3441;0;x;486;46;2084;64;44;x;37;1;16158;442;8380;x;165;3;36;10;0;x;5;1;588;11;0;x;24;0
Hessen;2016;June;20;7;0;x;1;0;1259;485;0;x;34;13;475;143;0;x;10;x;457;155;62;x;21;6;-;-;-;-;-;-;58;8;0;x;5;1;71;12;0;x;3;0;34291;3201;0;x;346;32;1551;47;13;x;16;0;17468;438;6841;x;208;4;38;10;0;x;0;0;152;3;0;x;9;0
Hessen;2016;July;20;7;0;x;0;0;1059;414;16;x;19;7;490;152;12;x;10;x;337;100;0;x;11;3;-;-;-;-;-;-;61;9;0;x;5;1;44;7;0;x;3;0;31314;2909;0;x;238;22;753;32;300;x;25;1;16386;390;5268;x;118;2;24;6;0;x;1;0;96;2;0;x;10;0
Hessen;2016;August;32;11;0;x;1;0;1144;444;10;x;13;5;498;150;0;x;9;x;373;111;0;x;13;4;-;-;-;-;-;-;51;7;0;x;6;1;36;6;0;x;2;0;36465;3396;0;x;235;22;1203;42;186;x;18;1;13134;382;8069;x;92;2;31;8;0;x;0;0;105;2;0;x;14;0
Hessen;2016;September;52;17;0;x;1;0;1896;730;0;x;84;32;609;184;0;x;15;x;558;166;0;x;39;12;-;-;-;-;-;-;83;12;0;x;5;1;61;10;0;x;1;0;35172;3300;0;x;327;31;1698;54;112;x;45;1;19376;566;12092;x;580;10;37;10;0;x;0;0;160;3;0;x;23;0
Hessen;2016;October;49;16;0;x;2;1;1563;602;0;x;75;29;594;179;0;x;24;x;714;213;0;x;61;18;-;-;-;-;-;-;103;15;0;x;16;2;100;16;0;x;8;1;38572;3682;0;x;990;95;1132;44;321;x;61;2;12956;310;4255;x;313;6;44;12;0;x;2;1;135;2;0;x;40;1
Hessen;2016;November;45;15;0;x;7;2;1974;760;0;x;167;64;728;220;0;x;36;x;1066;318;0;x;163;49;-;-;-;-;-;-;124;18;0;x;22;3;145;24;0;x;35;6;37501;3576;0;x;1669;159;1737;53;35;x;101;3;16626;363;3536;x;509;9;44;12;0;x;0;0;141;3;0;x;24;0
Hessen;2016;December;40;13;0;x;4;1;1601;616;0;x;84;32;520;157;0;x;22;x;714;213;0;x;77;23;-;-;-;-;-;-;192;28;0;x;1;0;59;10;0;x;16;3;34882;3306;0;x;1306;124;1770;54;21;x;38;1;17662;444;7006;x;303;5;48;13;0;x;1;0;153;3;0;x;36;1
Hessen;2017;January;51;17;0;x;6;2;1352;529;0;x;80;31;517;155;0;x;23;x;595;177;0;x;72;21;-;-;-;-;-;-;57;8;0;x;6;1;61;10;0;x;10;2;34306;3252;0;x;1117;106;938;28;1;x;36;1;10233;306;6777;x;129;2;45;12;0;x;0;0;95;2;0;x;12;0
Hessen;2017;February;35;12;0;x;5;2;1350;528;0;x;66;26;488;146;0;x;30;x;731;218;0;x;92;27;-;-;-;-;-;-;61;9;0;x;6;1;62;11;0;x;11;2;31165;2964;0;x;1086;103;500;24;288;x;31;1;8081;351;11405;x;151;3;47;12;0;x;0;0;75;1;0;x;23;0
Hessen;2017;March;42;14;0;x;9;3;1575;616;0;x;94;37;694;208;0;x;36;x;846;252;0;x;99;30;-;-;-;-;-;-;88;13;0;x;11;2;66;11;0;x;25;4;34163;3236;0;x;1230;117;1228;37;6;x;28;1;10661;397;11412;x;146;3;44;12;0;x;0;0;458;8;0;x;22;0
Hessen;2017;April;20;7;0;x;1;0;1223;478;0;x;47;18;526;157;0;x;19;x;551;164;0;x;45;13;-;-;-;-;-;-;101;15;0;x;12;2;52;9;0;x;10;2;30409;2874;0;x;710;67;1244;37;0;x;60;2;18997;588;13683;x;283;5;18;5;0;x;0;0;298;5;0;x;39;1
Hessen;2017;May;24;8;0;x;1;0;1279;500;0;x;42;16;531;159;0;x;18;x;542;162;0;x;32;10;-;-;-;-;-;-;66;10;0;x;6;1;47;8;0;x;12;2;35361;3307;0;x;397;37;1503;45;0;x;30;1;21426;490;5778;x;132;2;39;10;0;x;0;0;488;9;0;x;20;0
Hessen;2017;June;31;10;0;x;0;0;1109;434;0;x;19;7;508;152;0;x;7;x;409;122;0;x;14;4;-;-;-;-;-;-;60;9;0;x;10;1;43;7;0;x;3;1;30857;2887;0;x;271;25;1748;52;0;x;23;1;19201;430;4672;x;116;2;41;11;0;x;1;0;88;2;0;x;14;0
Hessen;2017;July;27;9;0;x;0;0;961;376;0;x;16;6;385;115;0;x;8;x;358;107;0;x;15;4;-;-;-;-;-;-;67;10;0;x;6;1;43;7;0;x;5;1;31588;2969;0;x;201;19;1099;33;0;x;15;0;17932;399;4260;x;93;2;25;7;0;x;0;0;98;2;0;x;12;0
Hessen;2017;August;16;5;0;x;2;1;1246;487;0;x;12;5;483;144;0;x;4;x;427;127;0;x;8;2;-;-;-;-;-;-;57;8;0;x;4;1;31;5;0;x;0;0;33120;3113;0;x;228;21;1022;48;581;x;30;1;11660;422;11809;x;138;2;38;10;0;x;0;0;157;3;0;x;29;1
Hessen;2017;September;52;17;0;x;1;0;1723;674;0;x;67;26;487;146;0;x;28;x;615;183;0;x;33;10;-;-;-;-;-;-;67;10;0;x;13;2;34;6;0;x;7;1;33577;3174;0;x;440;42;1841;55;0;x;38;1;26049;517;2697;x;438;8;35;9;0;x;0;0;119;2;0;x;21;0
Hessen;2017;October;50;17;0;x;3;1;1473;576;0;x;71;28;501;150;0;x;10;x;740;221;0;x;67;20;-;-;-;-;-;-;79;12;0;x;8;1;54;9;0;x;6;1;35504;3393;0;x;803;77;1751;53;0;x;50;2;17862;408;4820;x;233;4;37;10;0;x;0;0;191;3;0;x;36;1
Hessen;2017;November;52;17;0;x;9;3;1947;761;0;x;141;55;655;196;0;x;26;x;1093;326;0;x;182;54;-;-;-;-;-;-;97;14;0;x;11;2;98;17;0;x;14;2;36540;3535;0;x;1406;136;1872;56;0;x;83;2;15776;390;5889;x;455;8;56;15;0;x;2;1;171;3;0;x;36;1
Hessen;2017;December;37;12;0;x;7;2;1454;569;0;x;128;50;530;158;0;x;24;x;837;249;0;x;87;26;-;-;-;-;-;-;112;16;0;x;10;1;84;14;0;x;11;2;33145;3144;0;x;1095;104;1663;50;0;x;58;2;25769;601;7602;x;351;6;44;12;0;x;1;0;187;3;0;x;21;0
Hessen;2018;January;28;9;0;x;6;2;1366;535;0;x;84;33;520;157;0;x;26;x;690;207;0;x;85;26;-;-;-;-;-;-;39;6;0;x;4;1;66;12;0;x;12;2;33697;3244;0;x;1081;104;1274;39;0;x;33;1;18371;429;4228;x;135;3;41;11;0;x;0;0;89;2;0;x;15;0
Hessen;2018;February;38;13;0;x;4;1;1276;505;11;x;62;24;558;169;0;x;20;x;695;209;0;x;64;19;-;-;-;-;-;-;46;7;0;x;4;1;96;17;0;x;15;3;29933;2863;0;x;947;91;724;22;0;x;37;1;19189;563;10437;x;113;2;41;11;0;x;0;0;50;1;0;x;12;0
Hessen;2018;March;40;13;0;x;8;3;1433;562;0;x;78;31;522;158;0;x;20;x;759;228;0;x;84;25;-;-;-;-;-;-;90;13;0;x;10;1;93;16;0;x;13;2;31189;2997;0;x;788;76;1678;52;0;x;40;1;32391;948;17526;x;217;4;33;9;0;x;0;0;122;2;0;x;11;0
Hessen;2018;April;40;13;0;x;3;1;1251;490;0;x;64;25;499;151;0;x;18;x;622;187;0;x;71;21;-;-;-;-;-;-;62;9;0;x;9;1;81;14;0;x;6;1;33040;3183;0;x;688;66;1791;56;0;x;33;1;30404;851;14388;x;168;3;44;12;0;x;0;0;115;2;0;x;14;0
Hessen;2018;May;37;12;0;x;0;0;1141;447;0;x;33;13;498;150;0;x;17;x;476;143;0;x;35;11;-;-;-;-;-;-;39;6;0;x;5;1;39;7;0;x;9;2;30401;2889;0;x;302;29;1767;56;50;x;20;1;30307;802;11901;x;200;4;30;8;0;x;2;1;130;2;0;x;8;0
Hessen;2018;June;27;9;0;x;1;0;1079;423;0;x;22;9;514;155;0;x;13;x;455;137;0;x;21;6;-;-;-;-;-;-;55;8;0;x;4;1;21;4;0;x;11;2;29632;2798;0;x;215;20;1870;58;0;x;17;1;24928;627;8078;x;124;2;45;12;0;x;0;0;83;1;0;x;21;0
Hessen;2018;July;28;9;0;x;0;0;872;342;0;x;8;3;497;150;0;x;11;x;359;108;0;x;4;1;-;-;-;-;-;-;36;5;0;x;4;1;20;4;0;x;2;0;29223;2765;0;x;135;13;1745;54;0;x;31;1;21251;471;3521;x;118;2;48;13;0;x;1;0;106;2;0;x;12;0
Hessen;2018;August;55;18;0;x;0;0;1375;539;0;x;65;25;653;197;0;x;9;x;603;181;0;x;22;7;-;-;-;-;-;-;55;8;0;x;7;1;39;7;0;x;7;1;29842;2704;0;x;158;14;3102;96;3;x;47;1;31407;756;8407;x;338;6;44;12;0;x;0;0;138;2;0;x;36;1
Hessen;2018;September;57;19;0;x;1;0;1362;534;0;x;42;16;621;188;0;x;12;x;576;173;0;x;20;6;-;-;-;-;-;-;74;11;0;x;9;1;39;7;0;x;4;1;29578;2811;0;x;293;28;2841;88;0;x;26;1;22285;494;3734;x;229;4;42;11;0;x;1;0;183;3;0;x;34;1
Hessen;2018;October;66;22;0;x;4;1;1529;599;0;x;69;27;548;165;0;x;29;x;854;256;0;x;71;21;-;-;-;-;-;-;75;11;0;x;13;2;86;15;0;x;9;2;34321;3302;0;x;752;72;2504;78;3;x;42;1;25572;561;3952;x;265;5;42;11;0;x;0;0;189;3;0;x;50;1
